x,y,z
3.21321967169603,-2.73869291265305,10
3.26155105108944,-2.76789657003303,10
3.31015828577266,-2.79684074450496,10
3.35904388559901,-2.82551903578979,10
3.40821028932717,-2.85392491989411,10
3.45765986124553,-2.8820517476034,10
3.50739488768327,-2.90989274301819,10
3.55741757340625,-2.93744100213698,10
3.6077300378955,-2.96468949148984,10
3.65833431150639,-2.99163104682717,10
3.70923233150663,-3.01825837186793,10
3.76042593799117,-3.04456403711202,10
3.81191686967229,-3.07054047872164,10
3.86370675954317,-3.09617999747686,10
3.91579713041347,-3.12147475781032,10
3.96818939031532,-3.14641678692704,10
4.02088482777854,-3.1709979740146,10
4.07388460697383,-3.19521006954997,10
4.12718976272282,-3.21904468470892,10
4.18080119537427,-3.24249329088465,10
4.2347196655456,-3.26554721932199,10
4.28894578872917,-3.28819766087433,10
4.34348002976324,-3.3104356658902,10
4.39832269716726,-3.33225214423687,10
4.45347393734185,-3.35363786546862,10
4.50893372863379,-3.37458345914747,10
4.5647018752667,-3.39507941532438,10
4.62077800113841,-3.41511608518923,10
4.67716154348643,-3.43468368189821,10
4.73385174642288,-3.45377228158716,10
4.79084765434112,-3.47237182457999,10
4.84814810519633,-3.49047211680138,10
4.90575172366276,-3.50806283140296,10
4.96365691417085,-3.52513351061288,10
5.02186185382789,-3.54167356781822,10
5.08036448522617,-3.55767228989048,10
5.13916250914327,-3.57311883976418,10
5.19825337713955,-3.5880022592788,10
5.25763428405846,-3.60231147229466,10
5.31730216043577,-3.61603528809308,10
5.37725366482456,-3.62916240507169,10
5.43748517604336,-3.64168141474546,10
5.49799278535529,-3.65358080606434,10
5.55877228858706,-3.66484897005828,10
5.61981917819705,-3.67547420482047,10
5.68112863530254,-3.68544472083969,10
5.74269552167695,-3.69474864669236,10
5.80451437172854,-3.70337403510507,10
5.86657938447301,-3.71130886939811,10
5.92888441551291,-3.71854107032033,10
5.99142296903812,-3.72505850328546,10
6.05418818986182,-3.73084898601991,10
6.11717285550783,-3.73590029663146,10
6.18036936836575,-3.74020018210833,10
6.24376974793116,-3.74373636725725,10
6.30736562314935,-3.74649656408908,10
6.37114822488163,-3.74846848165982,10
6.43510837851424,-3.74963983637423,10
6.49923649673105,-3.74999836275884,10
6.5635225724717,-3.74953182471029,10
6.62795617209823,-3.7482280272241,10
6.69252642879365,-3.74607482860832,10
6.75722203621731,-3.74306015318544,10
6.82203124244221,-3.73917200448507,10
6.88694184420088,-3.73439847892865,10
6.95194118146669,-3.72872778000662,10
7.0170161323986,-3.72214823294688,10
7.08215310867813,-3.71464829987245,10
7.14733805126767,-3.70621659544454,10
7.21255642662043,-3.69684190298598,10
7.27779322337248,-3.68651319107836,10
7.34303294954815,-3.67521963062465,10
7.40825963031052,-3.66295061236717,10
7.47345680628878,-3.64969576484944,10
7.53860753251521,-3.63544497280796,10
7.60369437800408,-3.62018839597874,10
7.66869942600529,-3.60391648830082,10
7.73360427496547,-3.58662001749721,10
7.79839004022924,-3.5682900850117,10
7.86303735651296,-3.54891814627743,10
7.92752638118305,-3.52849603129118,10
7.99183679837062,-3.50701596546501,10
8.05594782395317,-3.48447059072435,10
8.11983821143374,-3.46085298681965,10
8.18348625874665,-3.4361566928159,10
8.24686981601812,-3.41037572872237,10
8.30996629430852,-3.3835046172222,10
8.37275267536189,-3.35553840545926,10
8.43520552238641,-3.32647268683728,10
8.49730099188804,-3.29630362278403,10
8.55901484657722,-3.26502796443078,10
8.62032246936666,-3.23264307415544,10
8.68119887847562,-3.1991469469353,10
8.74161874365372,-3.1645382314533,10
8.80155640353447,-3.12881625090013,10
8.86098588412571,-3.09198102341191,10
8.91988091844135,-3.05403328208246,10
8.97821496727497,-3.01497449448667,10
9.03596124111283,-2.9748068816508,10
9.0930927231801,-2.93353343640408,10
9.14958219361002,-2.89115794104482,10
9.20540225472222,-2.84768498425391,10
9.26052535739189,-2.80311997718761,10
9.31492382848765,-2.7574691686815,10
9.36856989935143,-2.71073965949735,10
9.42143573528929,-2.66293941554502,10
9.47349346603772,-2.6140772800118,10
9.52471521716533,-2.56416298433281,10
9.57507314236525,-2.51320715793695,10
9.62453945658911,-2.46122133670447,10
9.67308646996873,-2.40821797007413,10
9.7206866224672,-2.35421042673994,10
9.76731251919662,-2.29921299888004,10
9.81293696633515,-2.24324090486314,10
9.85753300757211,-2.18631029038102,10
9.90107396100529,-2.12843822795921,10
9.94353345641121,-2.06964271480178,10
9.98488547280476,-2.00994266893036,10
10.0251043762015,-1.94935792358201,10
10.0641649574927,-1.88790921983534,10
10.1020424703395,-1.82561819743946,10
10.1387126689908,-1.76250738382558,10
10.1741518459272,-1.69860018128692,10
10.2083368692295,-1.63392085231819,10
10.2412452195718,-1.56849450311217,10
10.2728550267345,-1.50234706521715,10
10.3031451055352,-1.43550527536523,10
10.3320949910723,-1.36799665348827,10
10.3596849731773,-1.29984947894474,10
10.3858961299736,-1.2310927649872,10
10.4107103604384,-1.16175623150742,10
10.4341104158673,-1.0918702761021,10
10.4560799301426,-1.0214659435092,10
10.4766034487101,-0.950574893471515,10
10.495666456169,-0.879229367090023,10
10.5132554023874,-0.807462151736232,10
10.5293577270561,-0.735306544598583,10
10.543961882599,-0.662796314943658,10
10.5570573553642,-0.589965665178549,10
10.5686346850235,-0.516849190805823,10
10.5786854821139,-0.443481839367361,10
10.5872024436626,-0.369898868477764,10
10.5941793668391,-0.296135803052032,10
10.5996111605899,-0.222228391835811,10
10.6034938552129,-0.148212563349569,10
10.6058246098395,-0.074124381360756,10
10.6066017177982,0,10
10.6058246098395,0.074124381360753,10
10.6034938552129,0.148212563349575,10
10.5996111605899,0.222228391835816,10
10.5941793668391,0.296135803052037,10
10.5872024436626,0.369898868477767,10
10.5786854821139,0.443481839367364,10
10.5686346850235,0.516849190805825,10
10.5570573553642,0.58996566517855,10
10.543961882599,0.662796314943659,10
10.5293577270561,0.735306544598584,10
10.5132554023874,0.807462151736232,10
10.495666456169,0.879229367090022,10
10.4766034487101,0.950574893471514,10
10.4560799301426,1.02146594350919,10
10.4341104158673,1.09187027610209,10
10.4107103604384,1.16175623150743,10
10.3858961299736,1.2310927649872,10
10.3596849731773,1.29984947894474,10
10.3320949910723,1.36799665348828,10
10.3031451055352,1.43550527536523,10
10.2728550267345,1.50234706521715,10
10.2412452195717,1.56849450311218,10
10.2083368692295,1.63392085231819,10
10.1741518459272,1.69860018128692,10
10.1387126689908,1.76250738382558,10
10.1020424703395,1.82561819743946,10
10.0641649574927,1.88790921983534,10
10.0251043762015,1.94935792358201,10
9.98488547280476,2.00994266893036,10
9.94353345641121,2.06964271480178,10
9.90107396100529,2.12843822795921,10
9.85753300757211,2.18631029038103,10
9.81293696633515,2.24324090486315,10
9.76731251919661,2.29921299888004,10
9.7206866224672,2.35421042673994,10
9.67308646996872,2.40821797007413,10
9.62453945658911,2.46122133670447,10
9.57507314236525,2.51320715793695,10
9.52471521716533,2.56416298433281,10
9.47349346603772,2.6140772800118,10
9.42143573528929,2.66293941554502,10
9.36856989935143,2.71073965949735,10
9.31492382848765,2.7574691686815,10
9.26052535739189,2.80311997718761,10
9.20540225472223,2.84768498425391,10
9.14958219361002,2.89115794104482,10
9.09309272318009,2.93353343640408,10
9.03596124111282,2.97480688165081,10
8.97821496727496,3.01497449448667,10
8.91988091844135,3.05403328208246,10
8.86098588412571,3.09198102341191,10
8.80155640353447,3.12881625090013,10
8.74161874365372,3.16453823145331,10
8.68119887847562,3.1991469469353,10
8.62032246936666,3.23264307415544,10
8.55901484657722,3.26502796443078,10
8.49730099188804,3.29630362278403,10
8.43520552238641,3.32647268683728,10
8.37275267536189,3.35553840545926,10
8.30996629430853,3.3835046172222,10
8.24686981601812,3.41037572872237,10
8.18348625874665,3.4361566928159,10
8.11983821143373,3.46085298681965,10
8.05594782395317,3.48447059072436,10
7.99183679837062,3.50701596546501,10
7.92752638118305,3.52849603129118,10
7.86303735651296,3.54891814627743,10
7.79839004022924,3.5682900850117,10
7.73360427496547,3.58662001749721,10
7.66869942600529,3.60391648830082,10
7.60369437800408,3.62018839597874,10
7.53860753251521,3.63544497280796,10
7.47345680628878,3.64969576484944,10
7.40825963031052,3.66295061236717,10
7.34303294954816,3.67521963062465,10
7.27779322337247,3.68651319107836,10
7.21255642662043,3.69684190298598,10
7.14733805126767,3.70621659544454,10
7.08215310867813,3.71464829987246,10
7.0170161323986,3.72214823294688,10
6.95194118146668,3.72872778000662,10
6.88694184420088,3.73439847892865,10
6.82203124244221,3.73917200448507,10
6.7572220362173,3.74306015318544,10
6.69252642879365,3.74607482860832,10
6.62795617209823,3.7482280272241,10
6.5635225724717,3.74953182471029,10
6.49923649673105,3.74999836275884,10
6.43510837851424,3.74963983637423,10
6.37114822488163,3.74846848165982,10
6.30736562314935,3.74649656408908,10
6.24376974793115,3.74373636725725,10
6.18036936836574,3.74020018210833,10
6.11717285550783,3.73590029663146,10
6.05418818986181,3.73084898601991,10
5.99142296903812,3.72505850328546,10
5.92888441551291,3.71854107032033,10
5.866579384473,3.71130886939811,10
5.80451437172854,3.70337403510507,10
5.74269552167695,3.69474864669236,10
5.68112863530254,3.68544472083969,10
5.61981917819705,3.67547420482047,10
5.55877228858706,3.66484897005828,10
5.49799278535529,3.65358080606434,10
5.43748517604336,3.64168141474546,10
5.37725366482456,3.62916240507169,10
5.31730216043577,3.61603528809308,10
5.25763428405846,3.60231147229466,10
5.19825337713955,3.5880022592788,10
5.13916250914327,3.57311883976418,10
5.08036448522617,3.55767228989048,10
5.02186185382789,3.54167356781822,10
4.96365691417085,3.52513351061288,10
4.90575172366276,3.50806283140297,10
4.84814810519633,3.49047211680138,10
4.79084765434112,3.47237182457999,10
4.73385174642288,3.45377228158716,10
4.67716154348643,3.43468368189821,10
4.62077800113841,3.41511608518923,10
4.56470187526669,3.39507941532437,10
4.50893372863379,3.37458345914747,10
4.45347393734185,3.35363786546862,10
4.39832269716726,3.33225214423686,10
4.34348002976324,3.3104356658902,10
4.28894578872917,3.28819766087433,10
4.2347196655456,3.26554721932198,10
4.18080119537427,3.24249329088465,10
4.12718976272281,3.21904468470892,10
4.07388460697383,3.19521006954997,10
4.02088482777854,3.1709979740146,10
3.96818939031532,3.14641678692704,10
3.91579713041347,3.12147475781032,10
3.86370675954317,3.09617999747686,10
3.81191686967229,3.07054047872165,10
3.76042593799117,3.04456403711201,10
3.70923233150662,3.01825837186793,10
3.65833431150638,2.99163104682717,10
3.60773003789549,2.96468949148984,10
3.55741757340625,2.93744100213698,10
3.50739488768327,2.90989274301819,10
3.45765986124553,2.88205174760339,10
3.40821028932717,2.85392491989411,10
3.35904388559901,2.82551903578979,10
3.31015828577266,2.79684074450496,10
3.26155105108944,2.76789657003303,10
3.21321967169603,2.73869291265305,10
3.16516156990897,2.70923605047554,10
3.11737410337036,2.679532141024,10
3.06985456809666,2.6495872228486,10
3.02260020142306,2.6194072171691,10
2.97560818484548,2.58899792954367,10
2.92887564676246,2.55836505156102,10
2.88239966511925,2.52751416255285,10
2.83617726995626,2.49645073132433,10
2.79020544586417,2.46518011789988,10
2.74448113434788,2.43370757528217,10
2.69900123610161,2.40203825122204,10
2.65376261319722,2.37017718999736,10
2.60876209118814,2.33812933419882,10
2.56399646113087,2.30589952652097,10
2.51946248152645,2.27349251155666,10
2.47515688018377,2.24091293759344,10
2.4310763560071,2.20816535841025,10
2.38721758070969,2.17525423507323,10
2.34357720045565,2.14218393772916,10
2.3001518374321,2.10895874739545,10
2.2569380913535,2.0755828577455,10
2.21393254090032,2.04206037688842,10
2.17113174509371,2.0083953291422,10
2.12853224460836,1.97459165679932,10
2.08613056302516,1.94065322188423,10
2.04392320802571,1.90658380790168,10
2.00190667253023,1.87238712157548,10
1.96007743578093,1.83806679457695,10
1.91843196437225,1.80362638524257,10
1.87696671322994,1.76906938028033,10
1.83567812654042,1.73439919646434,10
1.79456263863214,1.69961918231736,10
1.75361667481055,1.66473261978088,10
1.71283665214814,1.62974272587255,10
1.67221898023111,1.59465265433052,10
1.63176006186416,1.55946549724488,10
1.59145629373484,1.52418428667555,10
1.55130406703883,1.48881199625703,10
1.51129976806757,1.45335154278945,10
1.47143977875961,1.41780578781631,10
1.4317204772169,1.38217753918854,10
1.39213823818739,1.34646955261515,10
1.35268943351511,1.31068453320042,10
1.31337043255912,1.27482513696775,10
1.27417760258224,1.23889397237019,10
1.23510730911098,1.20289360178792,10
1.19615591626766,1.16682654301272,10
1.15731978707592,1.13069527071965,10
1.11859528374057,1.0945022179262,10
1.07997876790294,1.05824977743897,10
1.04146660087278,1.0219403032883,10
1.00305514383757,0.985576112150979,10
0.964740758050387,0.949159484761343,10
0.926519804997136,0.912692667311079,10
0.88838864654422,0.876177872837979,10
0.850343645067441,0.839617282604001,10
0.812381163563104,0.803013047462943,10
0.774497565742149,0.766367289218081,10
0.736689216108206,0.729682101970118,10
0.698952480020363,0.692959553455802,10
0.661283723741504,0.656201686377576,10
0.623679314473003,0.619410519724664,10
0.586135620376548,0.582588050085958,10
0.548649010583896,0.545736252955106,10
0.511215855195282,0.508857084028212,10
0.473832525267254,0.471952480494554,10
0.436495392790651,0.43502436232073,10
0.399200830659441,0.398074633528667,10
0.361945212631134,0.361105183467898,10
0.32472491327948,0.32411788808257,10
0.28753630794011,0.287114611173586,10
0.250375772649832,0.250097205656341,10
0.213239684080239,0.213067514814486,10
0.176124419466304,0.176027373550184,10
0.139026356530611,0.138978609631272,10
0.101941873403886,0.10192304493581,10
0.064867348542482,0.064862496694474,10
0.027799160643447,0.027798778731211,10
-0.009266311442155,-0.009266297297344,10
-0.046332688797062,-0.046330920663265,10
-0.083403592526086,-0.083393280329065,10
-0.120482643844253,-0.120451563709316,10
-0.157573464164119,-0.157503955431702,10
-0.194679675181667,-0.194548636097038,10
-0.2318048989601,-0.231583781037793,10
-0.268952758010924,-0.268607559074691,10
-0.306126875371642,-0.305618131270905,10
-0.343330874679424,-0.3426136496834,10
-0.380568380240092,-0.379592256110986,10
-0.417843017091748,-0.41655208083862,10
-0.455158411062395,-0.453491241377526,10
-0.492518188820843,-0.490407841200666,10
-0.529925977920252,-0.527299968473161,10
-0.567385406833588,-0.564165694777197,10
-0.604900104980306,-0.601003073831005,10
-0.642473702743533,-0.637810140201474,10
-0.680109831477038,-0.674584908009997,10
-0.717812123501245,-0.711325369631133,10
-0.755584212087544,-0.748029494383661,10
-0.793429731430114,-0.784695227213646,10
-0.831352316604524,-0.821320487369123,10
-0.869355603512271,-0.857903167066005,10
-0.907443228810475,-0.894441130144843,10
-0.945618829825888,-0.930932210718084,10
-0.983886044452388,-0.967374211807454,10
-1.02224851103108,-1.00376490397113,10
-1.06070986821215,-1.04010202392039,10
-1.09927375479747,-1.07638327312532,10
-1.13794380956324,-1.11260631640949,10
-1.17672367106147,-1.14876878053299,10
-1.2156169773995,-1.18486825276386,10
-1.25462736599656,-1.22090227943743,10
-1.29375847331622,-1.25686836450345,10
-1.33301393457388,-1.2927639680607,10
-1.37239738341811,-1.32858650487892,10
-1.41191245158474,-1.3643333429079,10
-1.45156276852268,-1.40000180177345,10
-1.49135196099021,-1.43558915126022,10
-1.53128365262064,-1.47109260978122,10
-1.57136146345615,-1.50650934283393,10
-1.61158900944842,-1.54183646144288,10
-1.65196990192505,-1.57707102058882,10
-1.6925077470202,-1.61221001762426,10
-1.73320614506831,-1.64725039067563,10
-1.77406868995948,-1.68218901703189,10
-1.81509896845503,-1.71702271151986,10
-1.85630055946201,-1.75174822486637,10
-1.89767703326501,-1.78636224204725,10
-1.9392319507138,-1.82086138062362,10
-1.98096886236545,-1.85524218906549,10
-2.02289130757909,-1.88950114506322,10
-2.06500281356194,-1.9236346538269,10
-2.10730689436486,-1.95763904637438,10
-2.14980704982571,-1.99151057780807,10
-2.192506764459,-2.02524542558134,10
-2.23540950628983,-2.05883968775485,10
-2.27851872563059,-2.09228938124359,10
-2.32183785379838,-2.12559044005518,10
-2.36537030177155,-2.15873871352046,10
-2.40911945878318,-2.19172996451687,10
-2.4530886908499,-2.22455986768578,10
-2.49728133923386,-2.25722400764474,10
-2.54170071883596,-2.28971787719555,10
-2.58635011651841,-2.32203687552954,10
-2.63123278935435,-2.35417630643111,10
-2.67635196280278,-2.38613137648103,10
-2.72171082880636,-2.41789719326079,10
-2.76731254381022,-2.44946876355972,10
-2.81316022669956,-2.4808409915863,10
-2.85925695665372,-2.51200867718561,10
-2.90560577091481,-2.54296651406472,10
-2.9522096624684,-2.57370908802794,10
-2.99907157763435,-2.60423087522415,10
-3.04619441356524,-2.63452624040838,10
-3.0935810156504,-2.66458943522005,10
-3.14123417482324,-2.69441459648032,10
-3.18915662476951,-2.72399574451127,10
-3.23735103903447,-2.75332678147968,10
-3.28582002802651,-2.78240148976832,10
-3.33456613591523,-2.81121353037794,10
-3.38359183742161,-2.83975644136318,10
-3.43289953449816,-2.86802363630582,10
-3.48249155289693,-2.89600840282904,10
-3.53237013862325,-2.9237039011564,10
-3.58253745427316,-2.95110316271963,10
-3.63299557525249,-2.97819908881928,10
-3.68374648587569,-3.0049844493426,10
-3.73479207534249,-3.03145188154326,10
-3.7861341335906,-3.05759388888765,10
-3.83777434702278,-3.08340283997263,10
-3.88971429410656,-3.10887096752001,10
-3.94195544084523,-3.13399036745316,10
-3.9944991361186,-3.15875299806119,10
-4.04734660689232,-3.18315067925676,10
-4.10049895329464,-3.2071750919334,10
-4.15395714355965,-3.2308177774287,10
-4.20772200883618,-3.25407013709987,10
-4.26179423786179,-3.2769234320185,10
-4.3161743715014,-3.29936878279134,10
-4.37086279715041,-3.32139716951445,10
-4.42585974300233,-3.34299943186825,10
-4.48116527218113,-3.36416626936095,10
-4.53677927673903,-3.38488824172855,10
-4.59270147152037,-3.40515576949933,10
-4.64893138789285,-3.42495913473149,10
-4.70546836734747,-3.44428848193239,10
-4.76231155496909,-3.46313381916831,10
-4.81945989277968,-3.48148501937383,10
-4.87691211295688,-3.49933182187011,10
-4.93466673093077,-3.51666383410152,10
-4.99272203836226,-3.5334705336004,10
-5.05107609600698,-3.54974127018979,10
-5.10972672646889,-3.56546526843417,10
-5.16867150684847,-3.5806316303484,10
-5.22790776129093,-3.59522933837539,10
-5.28743255344017,-3.60924725864273,10
-5.34724267880496,-3.62267414450914,10
-5.4073346570446,-3.63549864041125,10
-5.4677047241815,-3.64770928602161,10
-5.52834882474909,-3.65929452072865,10
-5.58926260388423,-3.67024268844948,10
-5.65044139937346,-3.68054204278632,10
-5.71188023366392,-3.69018075253733,10
-5.7735738058498,-3.69914690757264,10
-5.83551648364638,-3.70742852508604,10
-5.89770229536439,-3.71501355623288,10
-5.96012492189812,-3.72188989316443,10
-6.02277768874177,-3.7280453764687,10
-6.08565355804908,-3.73346780302749,10
-6.14874512075247,-3.73814493429921,10
-6.21204458875848,-3.74206450503628,10
-6.27554378723737,-3.74521423244601,10
-6.33923414702572,-3.74758182580297,10
-6.40310669716146,-3.74915499652037,10
-6.46715205757199,-3.74992146868767,10
-6.5313604319368,-3.7498689900805,10
-6.59572160074699,-3.74898534364862,10
-6.6602249145848,-3.74725835948667,10
-6.72485928764745,-3.74467592729155,10
-6.78961319154032,-3.74122600930949,10
-6.85447464936511,-3.73689665377465,10
-6.91943123013005,-3.73167600884006,10
-6.98447004350938,-3.72555233700071,10
-7.04957773498059,-3.71851403000691,10
-7.11474048136832,-3.71054962426522,10
-7.17994398682472,-3.70164781672245,10
-7.24517347927658,-3.69179748122687,10
-7.31041370737011,-3.68098768535921,10
-7.3756489379449,-3.66920770772434,10
-7.44086295406882,-3.65644705569273,10
-7.50603905366613,-3.64269548357911,10
-7.57116004877135,-3.62794301124368,10
